MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,10/22/2023 9:46:23,1.17.0,Bandit,10,4.15,nan,15,10.1,40,Right,Right.1,0,1,0.1,0.2,nan.1,nan.2,0.18
10/10/2023 14:40:53,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,Right,Right,0.0,1.0,0.0,0.0,,,0.11,,,,,,,,,,,,,,,,,,
10/10/2023 14:41:33,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,LeftWithPellet,Right,0.0,1.0,0.0,0.0,,,0.02,,,,,,,,,,,,,,,,,,
10/10/2023 14:44:33,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,RightWithPellet,Right,0.0,1.0,0.0,0.0,,,0.35,,,,,,,,,,,,,,,,,,
10/10/2023 14:44:50,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,RightWithPellet,Right,0.0,1.0,0.0,0.0,,,0.18,,,,,,,,,,,,,,,,,,
10/10/2023 14:44:52,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightWithPellet,Right,0.0,1.0,0.0,0.0,,,0.16,,,,,,,,,,,,,,,,,,
10/10/2023 14:46:22,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,RightWithPellet,Right,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:48:05,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,LeftWithPellet,Right,0.0,1.0,0.0,0.0,,,1.08,,,,,,,,,,,,,,,,,,
10/10/2023 15:01:40,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightWithPellet,Right,0.0,1.0,0.0,0.0,,,0.06,,,,,,,,,,,,,,,,,,
10/10/2023 15:01:48,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,RightWithPellet,Right,0.0,1.0,0.0,0.0,,,0.1,,,,,,,,,,,,,,,,,,
10/10/2023 15:01:53,1.17.0,Bandit,10.0,4.01,1.0,15.0,10.0,40.0,Pellet,Right,0.0,1.0,1.0,0.0,Timed_out,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:03:18,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,Left,Right,1.0,1.0,1.0,1.0,,,0.1,,,,,,,,,,,,,,,,,,
10/10/2023 15:06:47,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,Left,Right,2.0,1.0,1.0,1.0,,,0.02,,,,,,,,,,,,,,,,,,
10/10/2023 15:07:08,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,3.0,1.0,1.0,1.0,,,0.39,,,,,,,,,,,,,,,,,,
10/10/2023 15:07:11,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:07:39,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,3.0,2.0,1.0,1.0,,,0.19,,,,,,,,,,,,,,,,,,
10/10/2023 15:07:42,1.17.0,Bandit,10.0,4.0,1.0,15.0,10.0,40.0,Pellet,Right,3.0,2.0,2.0,1.0,1.89,349.0,,,,,,,,,,,,,,,,,,,
10/10/2023 16:45:32,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,4.0,2.0,2.0,2.0,,,0.1,,,,,,,,,,,,,,,,,,
10/10/2023 16:45:39,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,RightinTimeout,Right,4.0,2.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:45:45,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,4.0,3.0,2.0,2.0,,,0.68,,,,,,,,,,,,,,,,,,
10/10/2023 16:45:46,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,4.0,3.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:45:49,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,LeftinTimeOut,Right,4.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:45:51,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,LeftinTimeOut,Right,4.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:45:54,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,4.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:45:55,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,LeftinTimeOut,Right,4.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:45:57,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,Left,Right,5.0,3.0,2.0,2.0,,,0.25,,,,,,,,,,,,,,,,,,
10/10/2023 16:46:04,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,5.0,3.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:46:05,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,RightinTimeout,Right,5.0,3.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:46:06,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,5.0,3.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:46:39,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,5.0,4.0,2.0,2.0,,,0.1,,,,,,,,,,,,,,,,,,
10/10/2023 16:46:41,1.17.0,Bandit,10.0,4.0,1.0,15.0,10.0,40.0,Pellet,Right,5.0,4.0,3.0,2.0,0.85,5939.0,,,,,,,,,,,,,,,,,,,
10/10/2023 16:47:06,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,5.0,5.0,3.0,3.0,,,0.13,,,,,,,,,,,,,,,,,,
10/10/2023 16:47:11,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,5.0,5.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:47:11,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,5.0,5.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:47:11,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,RightinTimeout,Right,5.0,5.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:47:15,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,5.0,5.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:47:16,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,5.0,5.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:49:30,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,Left,Right,6.0,5.0,3.0,3.0,,,0.12,,,,,,,,,,,,,,,,,,
10/10/2023 16:49:32,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,6.0,5.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:50:11,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,Left,Right,7.0,5.0,3.0,3.0,,,0.11,,,,,,,,,,,,,,,,,,
10/10/2023 16:50:13,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,7.0,5.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:50:18,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,7.0,5.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:50:18,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,7.0,5.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:50:41,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,7.0,6.0,3.0,3.0,,,0.22,,,,,,,,,,,,,,,,,,
10/10/2023 16:50:45,1.17.0,Bandit,10.0,4.0,3.0,15.0,10.0,40.0,Pellet,Right,7.0,6.0,4.0,3.0,0.06,244.0,,,,,,,,,,,,,,,,,,,
10/10/2023 16:57:25,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,Left,Right,8.0,6.0,4.0,4.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 16:59:55,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,9.0,6.0,4.0,4.0,,,0.05,,,,,,,,,,,,,,,,,,
10/10/2023 17:00:22,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,Right,Right,9.0,7.0,4.0,4.0,,,0.13,,,,,,,,,,,,,,,,,,
10/10/2023 17:00:35,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightWithPellet,Right,9.0,8.0,4.0,4.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 17:00:36,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightWithPellet,Right,9.0,9.0,4.0,4.0,,,0.19,,,,,,,,,,,,,,,,,,
10/10/2023 18:49:56,1.17.0,Bandit,10.0,4.0,4.0,15.0,10.0,40.0,Pellet,Right,9.0,9.0,5.0,4.0,Timed_out,7151.0,,,,,,,,,,,,,,,,,,,
10/10/2023 18:50:27,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,Right,Right,9.0,10.0,5.0,5.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 18:50:29,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,9.0,10.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:50:31,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,9.0,10.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:50:31,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,9.0,10.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:50:32,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,9.0,10.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:50:38,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,9.0,10.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 18:50:42,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,10.0,10.0,5.0,5.0,,,0.38,,,,,,,,,,,,,,,,,,
10/10/2023 18:50:45,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,10.0,10.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 19:00:05,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,11.0,10.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:00:27,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,11.0,11.0,5.0,5.0,,,0.35,,,,,,,,,,,,,,,,,,
10/10/2023 19:00:29,1.17.0,Bandit,10.0,4.0,2.0,15.0,10.0,40.0,Pellet,Right,11.0,11.0,6.0,5.0,0.06,633.0,,,,,,,,,,,,,,,,,,,
10/10/2023 19:00:56,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,11.0,12.0,6.0,6.0,,,0.38,,,,,,,,,,,,,,,,,,
10/10/2023 19:00:58,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,11.0,12.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:00:59,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,11.0,12.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:01:01,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,11.0,12.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 19:04:58,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,12.0,12.0,6.0,6.0,,,0.02,,,,,,,,,,,,,,,,,,
10/10/2023 19:05:00,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,12.0,12.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 19:05:41,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,13.0,12.0,6.0,6.0,,,0.1,,,,,,,,,,,,,,,,,,
10/10/2023 19:05:43,1.17.0,Bandit,10.0,4.0,1.0,15.0,10.0,40.0,Pellet,Right,13.0,12.0,7.0,6.0,0.91,314.0,,,,,,,,,,,,,,,,,,,
10/10/2023 19:06:01,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,14.0,12.0,7.0,7.0,,,0.06,,,,,,,,,,,,,,,,,,
10/10/2023 19:06:31,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,14.0,13.0,7.0,7.0,,,0.05,,,,,,,,,,,,,,,,,,
10/10/2023 19:06:45,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,15.0,13.0,7.0,7.0,,,0.07,,,,,,,,,,,,,,,,,,
10/10/2023 19:06:47,1.17.0,Bandit,10.0,4.0,2.0,15.0,10.0,40.0,Pellet,Right,15.0,13.0,8.0,7.0,0.12,64.0,,,,,,,,,,,,,,,,,,,
10/10/2023 20:33:47,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,16.0,13.0,8.0,8.0,,,0.11,,,,,,,,,,,,,,,,,,
10/10/2023 20:33:51,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,16.0,13.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 20:33:52,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,16.0,13.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 20:33:54,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,16.0,13.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 20:33:55,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,16.0,13.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:33:56,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,16.0,13.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:33:59,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,16.0,14.0,8.0,8.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 20:34:02,1.17.0,Bandit,10.0,4.0,1.0,15.0,10.0,40.0,Pellet,Right,16.0,14.0,9.0,8.0,0.42,5234.0,,,,,,,,,,,,,,,,,,,
10/10/2023 20:34:35,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,16.0,15.0,9.0,9.0,,,0.19,,,,,,,,,,,,,,,,,,
10/10/2023 20:34:39,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,16.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:34:39,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,16.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:34:39,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,16.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:34:42,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,16.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:34:42,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,16.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:34:43,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,16.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:34:50,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,17.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:24,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,18.0,15.0,9.0,9.0,,,0.01,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:28,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,RightinTimeout,Right,18.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:28,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,18.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:28,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,18.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:29,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,18.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:29,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,18.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:29,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,18.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:30,1.17.0,Bandit,10.0,4.01,,15.0,10.0,40.0,RightinTimeout,Right,18.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:31,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,18.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:31,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,18.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:31,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,18.0,15.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:37,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,19.0,15.0,9.0,9.0,,,0.26,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:40,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,19.0,15.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:44,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,19.0,15.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:45,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,19.0,15.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:49,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,19.0,16.0,9.0,9.0,,,0.08,,,,,,,,,,,,,,,,,,
10/10/2023 20:45:56,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,19.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:46:34,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,19.0,17.0,9.0,9.0,,,0.29,,,,,,,,,,,,,,,,,,
10/10/2023 20:46:36,1.17.0,Bandit,10.0,4.0,1.0,15.0,10.0,40.0,Pellet,Right,19.0,17.0,10.0,9.0,0.55,755.0,,,,,,,,,,,,,,,,,,,
10/10/2023 20:47:11,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,19.0,18.0,10.0,10.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 20:47:15,1.17.0,Bandit,10.0,4.0,2.0,15.0,10.0,40.0,Pellet,Right,19.0,18.0,11.0,10.0,0.36,39.0,,,,,,,,,,,,,,,,,,,
10/10/2023 20:47:33,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,19.0,19.0,11.0,11.0,,,0.07,,,,,,,,,,,,,,,,,,
10/10/2023 20:47:39,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,19.0,19.0,11.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:47:39,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,19.0,19.0,11.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:48:49,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,20.0,19.0,11.0,11.0,,,0.23,,,,,,,,,,,,,,,,,,
10/10/2023 20:48:53,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,20.0,19.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 20:48:55,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,20.0,19.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 20:50:16,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,20.0,20.0,11.0,11.0,,,0.09,,,,,,,,,,,,,,,,,,
10/10/2023 20:50:18,1.17.0,Bandit,10.0,4.0,1.0,15.0,10.0,40.0,Pellet,Right,20.0,20.0,12.0,11.0,0.73,183.0,,,,,,,,,,,,,,,,,,,
10/10/2023 20:51:25,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,20.0,21.0,12.0,12.0,,,0.01,,,,,,,,,,,,,,,,,,
10/10/2023 20:51:27,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,20.0,21.0,12.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:52:37,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,21.0,21.0,12.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:52:39,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,21.0,21.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 20:55:51,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,22.0,21.0,12.0,12.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 20:56:31,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,22.0,22.0,12.0,12.0,,,0.13,,,,,,,,,,,,,,,,,,
10/10/2023 20:56:33,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,22.0,22.0,12.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:56:35,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,22.0,22.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 20:56:49,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,22.0,23.0,12.0,12.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 20:56:51,1.17.0,Bandit,10.0,4.0,1.0,15.0,10.0,40.0,Pellet,Right,22.0,23.0,13.0,12.0,0.24,393.0,,,,,,,,,,,,,,,,,,,
10/10/2023 20:57:34,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,23.0,23.0,13.0,13.0,,,0.21,,,,,,,,,,,,,,,,,,
10/10/2023 20:57:36,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,23.0,23.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 22:40:10,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,24.0,23.0,13.0,13.0,,,0.07,,,,,,,,,,,,,,,,,,
10/10/2023 22:40:12,1.17.0,Bandit,10.0,4.0,1.0,15.0,10.0,40.0,Pellet,Right,24.0,23.0,14.0,13.0,0.48,6201.0,,,,,,,,,,,,,,,,,,,
10/10/2023 22:40:34,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,25.0,23.0,14.0,14.0,,,0.02,,,,,,,,,,,,,,,,,,
10/10/2023 22:40:37,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,25.0,23.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 22:40:44,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,25.0,23.0,14.0,14.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 22:40:56,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Left,Right,26.0,23.0,14.0,14.0,,,0.03,,,,,,,,,,,,,,,,,,
10/10/2023 22:40:59,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,26.0,23.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 22:41:03,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,26.0,23.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 22:41:04,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,26.0,23.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 22:41:05,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,26.0,23.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 22:41:13,1.17.0,Bandit,10.0,4.0,,15.0,10.0,40.0,Right,Right,26.0,24.0,14.0,14.0,,,0.06,,,,,,,,,,,,,,,,,,
10/10/2023 22:41:15,1.17.0,Bandit,10.0,4.0,2.0,15.0,10.0,40.0,Pellet,Right,26.0,24.0,15.0,14.0,0.12,63.0,,,,,,,,,,,,,,,,,,,
10/10/2023 22:41:51,1.17.0,Bandit,10.0,4.01,,15.0,60.0,90.0,Right,Right,26.0,25.0,15.0,0.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 22:41:53,1.17.0,Bandit,10.0,4.0,,15.0,60.0,90.0,RightinTimeout,Right,26.0,25.0,15.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 22:41:56,1.17.0,Bandit,10.0,4.0,,15.0,60.0,90.0,LeftinTimeOut,Right,26.0,25.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,
