MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,10/21/2023 17:28:49,1.17.0,Bandit,27,4.19,nan,15,10,40,Right,Right.1,0,1,0.1,0.2,nan.1,nan.2,0.13
10/10/2023 14:23:11,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,0.0,1.0,0.0,0.0,,,0.07,,,,,,,,,,,,,,,,,,
10/10/2023 14:23:14,1.17.0,Bandit,27.0,3.87,1.0,15.0,10.0,40.0,Pellet,Right,0.0,1.0,1.0,0.0,1.13,,,,,,,,,,,,,,,,,,,,
10/10/2023 14:24:56,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,1.0,1.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:28:06,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,2.0,1.0,1.0,1.0,,,0.05,,,,,,,,,,,,,,,,,,
10/10/2023 14:28:57,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,3.0,1.0,1.0,1.0,,,0.12,,,,,,,,,,,,,,,,,,
10/10/2023 14:29:09,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,4.0,1.0,1.0,1.0,,,0.09,,,,,,,,,,,,,,,,,,
10/10/2023 14:31:47,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,4.0,2.0,1.0,1.0,,,0.28,,,,,,,,,,,,,,,,,,
10/10/2023 14:32:45,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,4.0,3.0,1.0,1.0,,,0.07,,,,,,,,,,,,,,,,,,
10/10/2023 14:33:51,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftWithPellet,Right,4.0,3.0,1.0,1.0,,,0.26,,,,,,,,,,,,,,,,,,
10/10/2023 14:33:53,1.17.0,Bandit,27.0,3.87,1.0,15.0,10.0,40.0,Pellet,Right,4.0,3.0,2.0,1.0,Timed_out,639.0,,,,,,,,,,,,,,,,,,,
10/10/2023 14:34:25,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,5.0,3.0,2.0,2.0,,,0.06,,,,,,,,,,,,,,,,,,
10/10/2023 14:34:41,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,6.0,3.0,2.0,2.0,,,0.08,,,,,,,,,,,,,,,,,,
10/10/2023 14:35:29,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,6.0,4.0,2.0,2.0,,,0.2,,,,,,,,,,,,,,,,,,
10/10/2023 14:35:32,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,6.0,4.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:35:40,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,6.0,4.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:41:05,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,7.0,4.0,2.0,2.0,,,0.26,,,,,,,,,,,,,,,,,,
10/10/2023 14:41:07,1.17.0,Bandit,27.0,3.87,2.0,15.0,10.0,40.0,Pellet,Right,7.0,4.0,3.0,2.0,0.50,434.0,,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:24,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,8.0,4.0,3.0,3.0,,,0.29,,,,,,,,,,,,,,,,,,
10/10/2023 14:53:46,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,9.0,4.0,3.0,3.0,,,0.1,,,,,,,,,,,,,,,,,,
10/10/2023 14:55:37,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,9.0,5.0,3.0,3.0,,,0.22,,,,,,,,,,,,,,,,,,
10/10/2023 14:55:58,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,9.0,6.0,3.0,3.0,,,0.22,,,,,,,,,,,,,,,,,,
10/10/2023 14:57:25,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,Left,Right,10.0,6.0,3.0,3.0,,,0.33,,,,,,,,,,,,,,,,,,
10/10/2023 14:59:04,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,Right,Right,10.0,7.0,3.0,3.0,,,0.02,,,,,,,,,,,,,,,,,,
10/10/2023 15:02:20,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,11.0,7.0,3.0,3.0,,,1.27,,,,,,,,,,,,,,,,,,
10/10/2023 15:32:22,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,12.0,7.0,3.0,3.0,,,1.23,,,,,,,,,,,,,,,,,,
10/10/2023 15:46:35,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,Left,Right,13.0,7.0,3.0,3.0,,,0.11,,,,,,,,,,,,,,,,,,
10/10/2023 15:46:38,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,13.0,7.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:46:39,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,13.0,7.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:47:06,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,14.0,7.0,3.0,3.0,,,0.36,,,,,,,,,,,,,,,,,,
10/10/2023 15:47:09,1.17.0,Bandit,27.0,3.87,1.0,15.0,10.0,40.0,Pellet,Right,14.0,7.0,4.0,3.0,0.44,3962.0,,,,,,,,,,,,,,,,,,,
10/10/2023 15:47:32,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,15.0,7.0,4.0,4.0,,,0.4,,,,,,,,,,,,,,,,,,
10/10/2023 15:47:38,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,15.0,7.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:47:41,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,LeftinTimeOut,Right,15.0,7.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:47:48,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,16.0,7.0,4.0,4.0,,,0.39,,,,,,,,,,,,,,,,,,
10/10/2023 15:47:55,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,7.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:47:55,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,7.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:47:59,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,7.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:47:59,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,7.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:47:59,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,7.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:05,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,16.0,8.0,4.0,4.0,,,0.42,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:08,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,8.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:08,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,8.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:09,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,8.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:09,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,8.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:09,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,8.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:11,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,8.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:12,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,8.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:15,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,16.0,8.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:20,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,16.0,9.0,4.0,4.0,,,0.08,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:23,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,9.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:24,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,9.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:24,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,9.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:26,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,LeftinTimeOut,Right,16.0,9.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:28,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,16.0,9.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:31,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,9.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:34,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,16.0,10.0,4.0,4.0,,,0.35,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:38,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,10.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:38,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,10.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:38,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,10.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:44,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,16.0,10.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:51,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,16.0,11.0,4.0,4.0,,,0.6,,,,,,,,,,,,,,,,,,
10/10/2023 15:48:53,1.17.0,Bandit,27.0,3.87,1.0,15.0,10.0,40.0,Pellet,Right,16.0,11.0,5.0,4.0,0.44,104.0,,,,,,,,,,,,,,,,,,,
10/10/2023 15:49:18,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,16.0,12.0,5.0,5.0,,,0.49,,,,,,,,,,,,,,,,,,
10/10/2023 15:49:21,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,12.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:49:21,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,12.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:49:21,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,12.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:49:22,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,16.0,12.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:49:25,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,16.0,12.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:49:40,1.17.0,Bandit,27.0,3.85,,15.0,10.0,40.0,Left,Right,17.0,12.0,5.0,5.0,,,0.46,,,,,,,,,,,,,,,,,,
10/10/2023 15:49:47,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,17.0,12.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:49:47,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,17.0,12.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:49:55,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,17.0,13.0,5.0,5.0,,,0.14,,,,,,,,,,,,,,,,,,
10/10/2023 15:49:58,1.17.0,Bandit,27.0,3.87,2.0,15.0,10.0,40.0,Pellet,Right,17.0,13.0,6.0,5.0,0.25,64.0,,,,,,,,,,,,,,,,,,,
10/10/2023 15:50:17,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,17.0,14.0,6.0,6.0,,,0.27,,,,,,,,,,,,,,,,,,
10/10/2023 15:50:20,1.17.0,Bandit,27.0,3.87,1.0,15.0,10.0,40.0,Pellet,Right,17.0,14.0,7.0,6.0,0.75,23.0,,,,,,,,,,,,,,,,,,,
10/10/2023 16:30:52,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,18.0,14.0,7.0,7.0,,,0.47,,,,,,,,,,,,,,,,,,
10/10/2023 16:30:54,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,18.0,14.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:30:56,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,18.0,14.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:31:02,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,LeftinTimeOut,Right,18.0,14.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:31:05,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,18.0,14.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:31:16,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,18.0,15.0,7.0,7.0,,,1.05,,,,,,,,,,,,,,,,,,
10/10/2023 16:31:18,1.17.0,Bandit,27.0,3.87,1.0,15.0,10.0,40.0,Pellet,Right,18.0,15.0,8.0,7.0,0.31,2458.0,,,,,,,,,,,,,,,,,,,
10/10/2023 16:31:48,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,18.0,16.0,8.0,8.0,,,0.78,,,,,,,,,,,,,,,,,,
10/10/2023 16:31:52,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,18.0,16.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:31:52,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,18.0,16.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:31:53,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,18.0,16.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:31:53,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,18.0,16.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:31:53,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,18.0,16.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:31:55,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,18.0,16.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:31:56,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,18.0,16.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:31:56,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,18.0,16.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:00,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,LeftinTimeOut,Right,18.0,16.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:03,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,19.0,16.0,8.0,8.0,,,0.33,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:08,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,LeftinTimeOut,Right,19.0,16.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:11,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,19.0,16.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:11,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,19.0,16.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:11,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,19.0,16.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:12,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,19.0,16.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:12,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,19.0,16.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:18,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,Right,Right,19.0,17.0,8.0,8.0,,,0.41,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:19,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,19.0,17.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:19,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,19.0,17.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:20,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,19.0,17.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:23,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,19.0,17.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:27,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,19.0,17.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:27,1.17.0,Bandit,27.0,3.85,,15.0,10.0,40.0,RightinTimeout,Right,19.0,17.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:29,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,19.0,17.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:32,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,20.0,17.0,8.0,8.0,,,0.69,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:36,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,20.0,17.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:36,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,20.0,17.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:36,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,20.0,17.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:42,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,20.0,17.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:50,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,20.0,18.0,8.0,8.0,,,1.07,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:54,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,20.0,18.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:32:56,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,20.0,18.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:33:03,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,21.0,18.0,8.0,8.0,,,0.66,,,,,,,,,,,,,,,,,,
10/10/2023 16:33:06,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,21.0,18.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:33:09,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,LeftinTimeOut,Right,21.0,18.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 16:33:14,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,21.0,18.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:34:07,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,22.0,18.0,8.0,8.0,,,0.25,,,,,,,,,,,,,,,,,,
10/10/2023 17:02:06,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,23.0,18.0,8.0,8.0,,,0.07,,,,,,,,,,,,,,,,,,
10/10/2023 17:02:12,1.17.0,Bandit,27.0,3.85,,15.0,10.0,40.0,LeftinTimeOut,Right,23.0,18.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:02:18,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,23.0,18.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:02:24,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,24.0,18.0,8.0,8.0,,,0.25,,,,,,,,,,,,,,,,,,
10/10/2023 17:02:26,1.17.0,Bandit,27.0,3.86,1.0,15.0,10.0,40.0,Pellet,Right,24.0,18.0,9.0,8.0,0.12,1868.0,,,,,,,,,,,,,,,,,,,
10/10/2023 17:02:48,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,25.0,18.0,9.0,9.0,,,0.35,,,,,,,,,,,,,,,,,,
10/10/2023 17:02:54,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,LeftinTimeOut,Right,25.0,18.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:02:59,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,25.0,18.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:03:05,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,26.0,18.0,9.0,9.0,,,0.31,,,,,,,,,,,,,,,,,,
10/10/2023 17:03:12,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,LeftinTimeOut,Right,26.0,18.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:03:19,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Right,Right,26.0,19.0,9.0,9.0,,,0.3,,,,,,,,,,,,,,,,,,
10/10/2023 17:03:21,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,26.0,19.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:03:22,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,26.0,19.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:03:32,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,26.0,19.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:03:36,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,27.0,19.0,9.0,9.0,,,0.51,,,,,,,,,,,,,,,,,,
10/10/2023 17:03:41,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,27.0,19.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:03:41,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,27.0,19.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:11:11,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,Left,Right,28.0,19.0,9.0,9.0,,,0.79,,,,,,,,,,,,,,,,,,
10/10/2023 17:11:13,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,28.0,19.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:11:18,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,28.0,19.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:11:25,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,Left,Right,29.0,19.0,9.0,9.0,,,1.46,,,,,,,,,,,,,,,,,,
10/10/2023 17:11:31,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,29.0,19.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:11:37,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,29.0,19.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:11:43,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,Left,Right,30.0,19.0,9.0,9.0,,,0.54,,,,,,,,,,,,,,,,,,
10/10/2023 17:11:49,1.17.0,Bandit,27.0,3.86,,15.0,10.0,40.0,LeftinTimeOut,Right,30.0,19.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:11:54,1.17.0,Bandit,27.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,30.0,19.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
